site.ID;species.ID;abundance
ARARACUA;2507;1
ARARACUA;2532;1
ARARACUA;2533;1
ARARACUA;2534;1
ARARACUA;2646;2
ARARACUA;2659;1
ARARACUA;2681;1
ARARACUA;2719;1
ARARACUA;2764;1
ARARACUA;2765;2
ARARACUA;2766;1
ARARACUA;2778;1
ARARACUA;2818;1
ARARACUA;2819;1
ARARACUA;2820;1
ARARACUA;2823;1
ARARACUA;2935;1
ARARACUA;3049;1
ARARACUA;3076;1
ARARACUA;3089;2
ARARACUA;3275;1
ARARACUA;3276;1
ARARACUA;3277;1
ARARACUA;3278;1
ARARACUA;3530;2
ARARACUA;3630;1
ARARACUA;3671;1
ARARACUA;3672;2
ARARACUA;3725;1
ARARACUA;3728;5
ARARACUA;3805;1
ARARACUA;3806;1
ARARACUA;3847;1
ARARACUA;3936;1
ARARACUA;3942;4
ARARACUA;3946;2
ARARACUA;4011;35
ARARACUA;4012;6
ARARACUA;4027;1
ARARACUA;4043;2
ARARACUA;4100;1
ARARACUA;4166;1
ARARACUA;4224;1
ARARACUA;4228;1
ARARACUA;4229;1
ARARACUA;4230;1
ARARACUA;4322;2
ARARACUA;4323;3
ARARACUA;4324;2
ARARACUA;4326;5
ARARACUA;4327;1
ARARACUA;4328;1
ARARACUA;4356;1
ARARACUA;4357;1
ARARACUA;4358;2
ARARACUA;4429;1
ARARACUA;4452;1
ARARACUA;4488;1
ARARACUA;4492;1
ARARACUA;4505;1
ARARACUA;4560;1
ARARACUA;4561;1
ARARACUA;4562;1
ARARACUA;4563;1
ARARACUA;4593;2
ARARACUA;4601;2
ARARACUA;4602;1
ARARACUA;4619;3
ARARACUA;4638;2
ARARACUA;4821;1
ARARACUA;4839;1
ARARACUA;4854;1
ARARACUA;4944;2
ARARACUA;4950;1
ARARACUA;4951;1
ARARACUA;5133;1
ARARACUA;5241;1
ARARACUA;5242;2
ARARACUA;5282;1
ARARACUA;5293;1
ARARACUA;5294;1
ARARACUA;5295;1
ARARACUA;5296;1
ARARACUA;5297;1
ARARACUA;5356;3
ARARACUA;5375;1
ARARACUA;5376;1
ARARACUA;5458;2
ARARACUA;5463;1
ARARACUA;5479;1
ARARACUA;5488;3
ARARACUA;5490;3
ARARACUA;5491;1
ARARACUA;5492;2
ARARACUA;5493;1
ARARACUA;5494;1
ARARACUA;5495;1
ARARACUA;5502;1
ARARACUA;5511;1
ARARACUA;5526;1
ARARACUA;5579;2
ARARACUA;5580;2
ARARACUA;5581;1
ARARACUA;5582;1
ARARACUA;5712;2
ARARACUA;5713;1
ARARACUA;5917;1
ARARACUA;5926;1
ARARACUA;5927;1
ARARACUA;5928;1
ARARACUA;5929;1
ARARACUA;5966;1
ARARACUA;6082;2
ARARACUA;6086;3
ARARACUA;6090;1
ARARACUA;6103;1
ARARACUA;6107;1
ARARACUA;6175;1
ARARACUA;6176;1
ARARACUA;6182;1
ARARACUA;6202;2
ARARACUA;6235;1
ARARACUA;6276;1
ARARACUA;6293;2
ARARACUA;6364;1
ARARACUA;6365;2
ARARACUA;6366;1
ARARACUA;6367;1
ARARACUA;6407;1
ARARACUA;6408;2
ARARACUA;6414;3
ARARACUA;6477;1
ARARACUA;6538;1
ARARACUA;6567;1
ARARACUA;6581;1
ARARACUA;6604;2
ARARACUA;6702;2
ARARACUA;6703;1
ARARACUA;6752;1
ARARACUA;6823;1
ARARACUA;6825;2
ARARACUA;6828;1
ARARACUA;6843;1
ARARACUA;6844;1
ARARACUA;6845;1
ARARACUA;6962;1
ARARACUA;7012;1
ARARACUA;7113;1
ARARACUA;7124;1
ARARACUA;7129;1
ARARACUA;7130;1
ARARACUA;7131;1
ARARACUA;7155;2
ARARACUA;7179;2
ARARACUA;7249;3
ARARACUA;7250;1
ARARACUA;7251;1
ARARACUA;7262;2
ARARACUA;7263;3
ARARACUA;7334;2
ARARACUA;7341;1
ARARACUA;7342;1
ARARACUA;7452;1
ARARACUA;7472;1
ARARACUA;7654;1
ARARACUA;7655;1
ARARACUA;7745;2
ARARACUA;7756;14
ARARACUA;7768;1
ARARACUA;7778;2
ARARACUA;7873;1
ARARACUA;8012;3
ARARACUA;8332;1
ARARACUA;8360;1
ARARACUA;8522;1
ARARACUA;8595;1
ARARACUA;8656;1
ARARACUA;8719;2
ARARACUA;8721;2
ARARACUA;8722;1
ARARACUA;8789;2
ARARACUA;8878;2
ARARACUA;8879;2
ARARACUA;8899;1
ARARACUA;8900;1
ARARACUA;8917;1
ARARACUA;9061;1
ARARACUA;9263;1
ARARACUA;9282;1
ARARACUA;9367;1
ARARACUA;9535;1
ARARACUA;9676;13
ARARACUA;9705;1
ARARACUA;9741;1
ARARACUA;9742;1
ARARACUA;9754;1
ARCATING;454;4
ARCATING;598;22
ARCATING;599;7
ARCATING;624;12
ARCATING;859;2
ARCATING;902;6
ARCATING;960;2
ARCATING;1024;15
ARCATING;1085;5
ARCATING;1700;6
ARCATING;1701;1
ARCATING;1711;3
ARCATING;1860;1
ARCATING;1911;2
ARCATING;2177;1
ARCATING;2423;3
ARCATING;2431;6
ARCATING;2432;1
ARCATING;2433;3
ARCATING;2434;2
ARCATING;2452;2
ARCATING;2491;3
ARCATING;2532;9
ARCATING;2533;5
ARCATING;2534;8
ARCATING;2606;2
ARCATING;2639;5
ARCATING;3275;1
ARCATING;3630;5
ARCATING;3631;7
ARCATING;3656;4
ARCATING;3671;1
ARCATING;4085;4
ARCATING;4382;3
ARCATING;4383;4
ARCATING;4452;1
ARCATING;4581;2
ARCATING;4798;3
ARCATING;4944;11
ARCATING;4945;5
ARCATING;5051;7
ARCATING;5282;3
ARCATING;5293;1
ARCATING;5294;2
ARCATING;5337;1
ARCATING;5412;1
ARCATING;5704;1
ARCATING;5845;4
ARCATING;5984;1
ARCATING;6843;1
ARCATING;7138;5
ARCATING;7308;9
ARCATING;8082;3
ARCATING;8137;8
ARCATING;8177;3
ARCATING;8878;2
ARCATING;8879;10
ARCATING;8880;4
ARCATING;8881;14
ARCATING;8882;4
ARCATING;8883;2
ARCATING;8899;3
ARCATING;9071;1
ARCATING;9318;1
ARCATING;9336;8
AVALANCH;716;8
AVALANCH;722;1
AVALANCH;735;2
AVALANCH;737;1
AVALANCH;738;1
AVALANCH;1327;3
AVALANCH;2249;11
AVALANCH;3005;1
AVALANCH;3006;5
AVALANCH;3228;1
AVALANCH;3234;1
AVALANCH;3261;1
AVALANCH;3339;3
AVALANCH;3656;1
AVALANCH;4869;2
AVALANCH;4967;1
AVALANCH;5051;1
AVALANCH;5056;5
AVALANCH;5057;1
AVALANCH;5122;12
AVALANCH;5123;4
AVALANCH;5182;5
AVALANCH;5183;6
AVALANCH;5184;16
AVALANCH;5185;6
AVALANCH;5186;1
AVALANCH;5272;13
AVALANCH;5273;2
AVALANCH;5274;15
AVALANCH;5275;2
AVALANCH;5282;5
AVALANCH;5335;1
AVALANCH;5662;2
AVALANCH;6484;1
AVALANCH;6869;1
AVALANCH;7113;3
AVALANCH;7124;1
AVALANCH;7129;1
AVALANCH;7216;10
AVALANCH;7226;7
AVALANCH;7227;1
AVALANCH;7388;4
AVALANCH;7571;8
AVALANCH;7572;4
AVALANCH;7573;1
AVALANCH;7574;2
AVALANCH;7575;1
AVALANCH;7576;4
AVALANCH;7847;1
AVALANCH;8132;46
AVALANCH;8133;1
AVALANCH;8137;54
AVALANCH;8138;2
AVALANCH;8246;2
AVALANCH;8267;85
AVALANCH;8268;18
AVALANCH;8269;4
AVALANCH;8270;1
AVALANCH;8417;6
AVALANCH;8504;9
AVALANCH;8878;27
AVALANCH;9301;1
AVALANCH;9302;1
AVALANCH;9303;1
AVALANCH;9311;1
AVALANCH;9332;1
AVALANCH;9342;2
AVALANCH;9468;1
AVALANCH;9705;1
BABLERSP;28;3
BABLERSP;29;8
BABLERSP;2073;2
BABLERSP;2841;36
BABLERSP;2908;2
BABLERSP;4001;4
BABLERSP;4687;17
BABLERSP;4701;1
BABLERSP;4723;4
BABLERSP;5082;5
BABLERSP;5088;1
BABLERSP;5089;2
BABLERSP;5091;6
BABLERSP;5439;2
BABLERSP;6566;5
BABLERSP;7372;24
BABLERSP;9437;1
BABLERSP;9487;4
BABLERSP;9492;11
BABLERSP;9493;2
BABLERSP;9723;3
BABLERSP;9729;4
BABLERSP;9731;2
BAITETE;38;1
BAITETE;50;2
BAITETE;85;1
BAITETE;135;1
BAITETE;136;2
BAITETE;212;3
BAITETE;236;1
BAITETE;284;1
BAITETE;362;4
BAITETE;374;1
BAITETE;381;1
BAITETE;430;1
BAITETE;431;2
BAITETE;432;1
BAITETE;433;1
BAITETE;434;1
BAITETE;437;2
BAITETE;454;1
BAITETE;479;1
BAITETE;640;2
BAITETE;824;4
BAITETE;884;3
BAITETE;969;3
BAITETE;974;1
BAITETE;1030;1
BAITETE;1056;3
BAITETE;1057;1
BAITETE;1077;12
BAITETE;1096;2
BAITETE;1786;2
BAITETE;1787;1
BAITETE;1788;1
BAITETE;1925;1
BAITETE;2027;1
BAITETE;2304;1
BAITETE;2322;1
BAITETE;2577;2
BAITETE;2579;1
BAITETE;2580;1
BAITETE;2595;1
BAITETE;2717;1
BAITETE;2723;2
BAITETE;2758;1
BAITETE;2778;2
BAITETE;2829;11
BAITETE;2867;1
BAITETE;3035;2
BAITETE;3038;1
BAITETE;3039;1
BAITETE;3064;1
BAITETE;3098;2
BAITETE;3185;1
BAITETE;3243;1
BAITETE;3293;1
BAITETE;3300;1
BAITETE;3440;2
BAITETE;3466;1
BAITETE;3516;1
BAITETE;3582;4
BAITETE;3598;1
BAITETE;3615;1
BAITETE;3731;1
BAITETE;3754;8
BAITETE;3919;1
BAITETE;4282;1
BAITETE;4387;2
BAITETE;4793;3
BAITETE;4807;3
BAITETE;4893;2
BAITETE;4895;1
BAITETE;4898;2
BAITETE;4992;7
BAITETE;4993;3
BAITETE;5024;3
BAITETE;5116;1
BAITETE;5210;2
BAITETE;5227;1
BAITETE;5592;3
BAITETE;5593;1
BAITETE;5594;1
BAITETE;5631;8
BAITETE;5864;1
BAITETE;6025;4
BAITETE;6050;2
BAITETE;6062;1
BAITETE;6063;2
BAITETE;6064;1
BAITETE;6066;1
BAITETE;6067;1
BAITETE;6073;2
BAITETE;6255;1
BAITETE;6280;1
BAITETE;6281;1
BAITETE;6373;2
BAITETE;6384;1
BAITETE;6451;1
BAITETE;6461;1
BAITETE;6484;2
BAITETE;6486;5
BAITETE;6487;1
BAITETE;6488;1
BAITETE;6489;1
BAITETE;6529;1
BAITETE;6549;1
BAITETE;6729;10
BAITETE;6731;1
BAITETE;6732;4
BAITETE;6737;5
BAITETE;6786;1
BAITETE;6787;1
BAITETE;6788;1
BAITETE;6789;1
BAITETE;6869;2
BAITETE;6881;1
BAITETE;6979;1
BAITETE;7226;4
BAITETE;7227;1
BAITETE;7282;1
BAITETE;7369;1
BAITETE;7436;1
BAITETE;7546;1
BAITETE;7552;2
BAITETE;7597;1
BAITETE;7628;1
BAITETE;7797;1
BAITETE;7807;1
BAITETE;7927;3
BAITETE;8176;1
BAITETE;8367;1
BAITETE;8384;4
BAITETE;8624;1
BAITETE;8744;1
BAITETE;8815;1
BAITETE;8947;2
BAITETE;9065;4
BAITETE;9079;1
BAITETE;9268;2
BAITETE;9290;4
BAITETE;9343;1
BAITETE;9344;1
BAITETE;9428;3
BAITETE;9460;2
BAITETE;9560;3
BAITETE;9580;3
BAITETE;9694;2
BAITETE;9704;1
BAITETE;9777;1
BAKOSAR;44;3
BAKOSAR;66;1
BAKOSAR;71;1
BAKOSAR;89;1
BAKOSAR;109;1
BAKOSAR;110;1
BAKOSAR;133;3
BAKOSAR;149;1
BAKOSAR;236;1
BAKOSAR;237;1
BAKOSAR;238;7
BAKOSAR;247;1
BAKOSAR;280;2
BAKOSAR;286;3
BAKOSAR;319;1
BAKOSAR;358;1
BAKOSAR;428;2
BAKOSAR;431;1
BAKOSAR;706;1
BAKOSAR;869;1
BAKOSAR;974;1
BAKOSAR;1094;3
BAKOSAR;1803;6
BAKOSAR;1837;1
BAKOSAR;1851;1
BAKOSAR;1853;1
BAKOSAR;1856;6
BAKOSAR;1962;1
BAKOSAR;2225;3
BAKOSAR;2245;1
BAKOSAR;2599;1
BAKOSAR;2600;1
BAKOSAR;2694;1
BAKOSAR;2725;1
BAKOSAR;2736;3
BAKOSAR;2784;1
BAKOSAR;2800;4
BAKOSAR;3091;1
BAKOSAR;3097;4
BAKOSAR;3105;3
BAKOSAR;3112;13
BAKOSAR;3117;2
BAKOSAR;3123;1
BAKOSAR;3125;10
BAKOSAR;3126;1
BAKOSAR;3130;2
BAKOSAR;3142;1
BAKOSAR;3147;9
BAKOSAR;3155;2
BAKOSAR;3169;1
BAKOSAR;3173;1
BAKOSAR;3176;2
BAKOSAR;3178;1
BAKOSAR;3185;1
BAKOSAR;3189;1
BAKOSAR;3464;1
BAKOSAR;3483;1
BAKOSAR;3490;1
BAKOSAR;3491;2
BAKOSAR;3515;6
BAKOSAR;3520;4
BAKOSAR;3652;21
BAKOSAR;3732;1
BAKOSAR;3753;7
BAKOSAR;3950;3
BAKOSAR;4065;1
BAKOSAR;4075;1
BAKOSAR;4576;1
BAKOSAR;4577;2
BAKOSAR;4819;1
BAKOSAR;4875;1
BAKOSAR;4878;1
BAKOSAR;4880;5
BAKOSAR;4896;1
BAKOSAR;4995;23
BAKOSAR;5018;1
BAKOSAR;5019;1
BAKOSAR;5039;1
BAKOSAR;5040;3
BAKOSAR;5051;1
BAKOSAR;5227;2
BAKOSAR;5267;1
BAKOSAR;5268;1
BAKOSAR;5573;1
BAKOSAR;5612;3
BAKOSAR;5622;1
BAKOSAR;5864;6
BAKOSAR;5865;2
BAKOSAR;6015;2
BAKOSAR;6068;1
BAKOSAR;6385;2
BAKOSAR;6387;1
BAKOSAR;6389;1
BAKOSAR;6390;2
BAKOSAR;6484;1
BAKOSAR;6591;1
BAKOSAR;6726;4
BAKOSAR;6727;3
BAKOSAR;6730;2
BAKOSAR;6733;1
BAKOSAR;6734;2
BAKOSAR;6738;1
BAKOSAR;6765;1
BAKOSAR;6770;2
BAKOSAR;6777;2
BAKOSAR;6785;4
BAKOSAR;6798;1
BAKOSAR;7027;3
BAKOSAR;7029;1
BAKOSAR;7055;1
BAKOSAR;7057;1
BAKOSAR;7061;1
BAKOSAR;7088;4
BAKOSAR;7351;7
BAKOSAR;7368;3
BAKOSAR;7606;1
BAKOSAR;7802;3
BAKOSAR;8137;2
BAKOSAR;8169;1
BAKOSAR;8170;2
BAKOSAR;8310;1
BAKOSAR;8376;4
BAKOSAR;8381;1
BAKOSAR;8383;3
BAKOSAR;8673;1
BAKOSAR;8820;2
BAKOSAR;8876;23
BAKOSAR;8878;1
BAKOSAR;8927;2
BAKOSAR;8928;1
BAKOSAR;9297;1
BAKOSAR;9356;3
BAKOSAR;9360;4
BAKOSAR;9767;1
BAKOSAR;9770;4
BAKOSAR;9772;3
BANKAMP;26;9
BANKAMP;29;53
BANKAMP;1333;1
BANKAMP;1338;10
BANKAMP;1342;4
BANKAMP;2075;1
BANKAMP;2841;12
BANKAMP;4687;3
BANKAMP;4707;1
BANKAMP;4711;3
BANKAMP;5082;3
BANKAMP;5089;1
BANKAMP;5439;1
BANKAMP;7291;3
BANKAMP;7372;1
BANKAMP;7826;2
BANKAMP;7834;1
BANKAMP;7857;10
BANKAMP;8523;2
BANKAMP;9487;4
BANKAMP;9492;1
BANKAMP;9722;2
BANKAMP;9729;14
BANYONG;123;1
BANYONG;139;5
BANYONG;141;3
BANYONG;165;2
BANYONG;209;5
BANYONG;270;4
BANYONG;319;1
BANYONG;374;7
BANYONG;442;3
BANYONG;443;2
BANYONG;454;1
BANYONG;460;1
BANYONG;565;1
BANYONG;585;2
BANYONG;586;6
BANYONG;587;3
BANYONG;588;1
BANYONG;589;1
BANYONG;590;1
BANYONG;598;1
BANYONG;599;4
BANYONG;600;1
BANYONG;601;2
BANYONG;602;1
BANYONG;603;2
BANYONG;604;1
BANYONG;690;2
BANYONG;691;NA
BANYONG;698;4
BANYONG;974;1
BANYONG;1833;2
BANYONG;1839;3
BANYONG;1960;2
BANYONG;2199;1
BANYONG;2249;4
BANYONG;2250;1
BANYONG;2251;1
BANYONG;2252;1
BANYONG;2253;1
BANYONG;2254;1
BANYONG;2304;1
BANYONG;2459;1
BANYONG;2462;1
BANYONG;2573;1
BANYONG;2580;1
BANYONG;2587;4
BANYONG;2611;2
BANYONG;2638;2
BANYONG;2710;1
BANYONG;2764;1
BANYONG;2765;1
BANYONG;2766;1
BANYONG;3021;2
BANYONG;3022;1
BANYONG;3023;1
BANYONG;3024;2
BANYONG;3028;3
BANYONG;3044;1
BANYONG;3049;5
BANYONG;3160;2
BANYONG;3172;1
BANYONG;3185;1
BANYONG;3189;1
BANYONG;3212;2
BANYONG;3423;2
BANYONG;3555;5
BANYONG;3569;1
BANYONG;3574;1
BANYONG;3583;6
BANYONG;3584;5
BANYONG;3585;1
BANYONG;3586;1
BANYONG;3589;1
BANYONG;3593;3
BANYONG;3656;2
BANYONG;3689;3
BANYONG;3690;1
BANYONG;3758;1
BANYONG;3818;2
BANYONG;3819;1
BANYONG;3869;9
BANYONG;3883;1
BANYONG;3911;17
BANYONG;3914;2
BANYONG;3968;1
BANYONG;3980;2
BANYONG;4074;1
BANYONG;4116;1
BANYONG;4151;3
BANYONG;4163;2
BANYONG;4322;1
BANYONG;4323;1
BANYONG;4324;5
BANYONG;4326;1
BANYONG;4327;1
BANYONG;4445;1
BANYONG;4467;1
BANYONG;4767;1
BANYONG;4814;1
BANYONG;4834;1
BANYONG;4860;1
BANYONG;4926;1
BANYONG;4937;1
BANYONG;4987;2
BANYONG;5001;1
BANYONG;5002;4
BANYONG;5009;1
BANYONG;5010;1
BANYONG;5029;1
BANYONG;5030;1
BANYONG;5031;1
BANYONG;5051;1
BANYONG;5154;1
BANYONG;5542;3
BANYONG;5563;2
BANYONG;5565;1
BANYONG;5626;1
BANYONG;5627;1
BANYONG;5628;2
BANYONG;5771;1
BANYONG;5864;6
BANYONG;6040;1
BANYONG;6076;1
BANYONG;6102;6
BANYONG;6173;6
BANYONG;6276;1
BANYONG;6284;1
BANYONG;6285;4
BANYONG;6430;1
BANYONG;6546;5
BANYONG;6815;5
BANYONG;6820;2
BANYONG;7226;1
BANYONG;7308;1
BANYONG;7309;1
BANYONG;7324;5
BANYONG;7325;1
BANYONG;7352;3
BANYONG;7354;4
BANYONG;7355;4
BANYONG;7356;2
BANYONG;7427;3
BANYONG;7428;2
BANYONG;7430;2
BANYONG;7610;2
BANYONG;8117;2
BANYONG;8137;1
BANYONG;8154;5
BANYONG;8175;2
BANYONG;8204;3
BANYONG;8326;1
BANYONG;8573;1
BANYONG;8581;1
BANYONG;8582;2
BANYONG;8583;6
BANYONG;8584;1
BANYONG;8609;1
BANYONG;8636;1
BANYONG;8742;6
BANYONG;8825;1
BANYONG;8866;1
BANYONG;8867;3
BANYONG;8868;3
BANYONG;8872;6
BANYONG;8925;1
BANYONG;9044;1
BANYONG;9045;2
BANYONG;9047;2
BANYONG;9050;1
BANYONG;9051;1
BANYONG;9054;1
BANYONG;9182;9
BANYONG;9183;2
BANYONG;9184;2
BANYONG;9186;3
BANYONG;9187;1
BANYONG;9193;5
BANYONG;9195;4
BANYONG;9196;5
BANYONG;9197;1
BANYONG;9198;1
BANYONG;9199;4
BANYONG;9200;2
BANYONG;9206;7
BANYONG;9207;1
BANYONG;9236;1
BANYONG;9249;1
BANYONG;9273;1
BANYONG;9284;1
BANYONG;9402;4
BANYONG;9403;1
BANYONG;9613;1
BANYONG;9676;15
BANYONG;9677;4
BANYONG;9678;2
BANYONG;9679;7
BANYONG;9680;1
BANYONG;9705;2
BELEM;2;NA
BELEM;255;2
BELEM;262;7
BELEM;283;6
BELEM;415;1
BELEM;517;1
BELEM;518;1
BELEM;628;2
BELEM;936;1
BELEM;948;4
BELEM;1087;1
BELEM;1157;8
BELEM;1415;1
BELEM;1454;1
BELEM;1484;3
BELEM;1510;2
BELEM;1519;5
BELEM;1558;1
BELEM;1606;1
BELEM;1900;8
BELEM;1911;1
BELEM;1933;4
BELEM;1937;6
BELEM;1942;2
BELEM;1949;1
BELEM;1954;8
BELEM;1971;4
BELEM;2100;1
BELEM;2165;3
BELEM;2166;2
BELEM;2304;1
BELEM;2374;2
BELEM;2388;3
BELEM;2393;1
BELEM;2398;1
BELEM;2430;1
BELEM;2443;1
BELEM;2444;1
BELEM;2532;1
BELEM;2634;1
BELEM;2638;3
BELEM;2646;8
BELEM;2742;1
BELEM;2764;1
BELEM;2778;1
BELEM;2818;1
BELEM;2823;2
BELEM;2986;1
BELEM;3052;1
BELEM;3077;1
BELEM;3806;1
BELEM;3942;5
BELEM;4073;1
BELEM;4089;1
BELEM;4165;1
BELEM;4187;4
BELEM;4190;1
BELEM;4224;1
BELEM;4261;3
BELEM;4270;1
BELEM;4356;2
BELEM;4360;1
BELEM;4450;1
BELEM;4451;1
BELEM;4497;1
BELEM;4503;7
BELEM;4536;1
BELEM;4610;1
BELEM;4618;1
BELEM;4619;2
BELEM;4644;8
BELEM;4841;1
BELEM;4947;3
BELEM;4984;7
BELEM;4990;2
BELEM;5025;2
BELEM;5051;1
BELEM;5101;1
BELEM;5239;1
BELEM;5282;1
BELEM;5293;1
BELEM;5294;1
BELEM;5359;2
BELEM;5404;4
BELEM;5471;1
BELEM;5480;23
BELEM;5535;13
BELEM;5626;1
BELEM;5627;1
BELEM;5943;1
BELEM;5966;1
BELEM;6182;2
BELEM;6195;1
BELEM;6197;1
BELEM;6222;1
BELEM;6226;2
BELEM;6342;1
BELEM;6354;1
BELEM;6541;1
BELEM;6544;1
BELEM;6752;1
BELEM;6759;4
BELEM;6801;1
BELEM;6991;1
BELEM;7001;3
BELEM;7038;1
BELEM;7159;1
BELEM;7334;2
BELEM;7341;1
BELEM;7622;9
BELEM;7629;1
BELEM;7887;1
BELEM;8650;2
BELEM;8663;1
BELEM;8899;3
BELEM;8915;1
BELEM;8956;3
BELEM;8963;1
BELEM;8971;1
BELEM;8978;1
BELEM;9090;1
BELEM;9275;6
BELEM;9276;1
BELEM;9280;1
BELEM;9383;1
BELEM;9676;1
BELEM;9743;2
BELEM;9751;10
BELINGA;141;2
BELINGA;143;1
BELINGA;165;1
BELINGA;337;1
BELINGA;378;6
BELINGA;380;1
BELINGA;488;1
BELINGA;489;1
BELINGA;495;4
BELINGA;541;3
BELINGA;661;3
BELINGA;690;1
BELINGA;1317;1
BELINGA;1836;2
BELINGA;2292;1
BELINGA;2313;1
BELINGA;2387;2
BELINGA;2481;2
BELINGA;2567;1
BELINGA;2580;1
BELINGA;2593;1
BELINGA;2594;2
BELINGA;2763;8
BELINGA;2798;2
BELINGA;3008;2
BELINGA;3018;2
BELINGA;3021;1
BELINGA;3033;1
BELINGA;3154;1
BELINGA;3180;1
BELINGA;3185;1
BELINGA;3215;5
BELINGA;3507;7
BELINGA;3553;2
BELINGA;3556;6
BELINGA;3566;1
BELINGA;3567;1
BELINGA;3568;1
BELINGA;3690;1
BELINGA;3712;1
BELINGA;3757;6
BELINGA;3767;4
BELINGA;3980;7
BELINGA;4039;1
BELINGA;4078;1
BELINGA;4150;1
BELINGA;4449;1
BELINGA;4464;1
BELINGA;4466;1
BELINGA;4565;5
BELINGA;4935;1
BELINGA;4936;1
BELINGA;5051;1
BELINGA;5056;1
BELINGA;5057;1
BELINGA;5146;1
BELINGA;6042;3
BELINGA;6100;1
BELINGA;6101;1
BELINGA;6164;13
BELINGA;7303;1
BELINGA;7304;2
BELINGA;7319;3
BELINGA;7337;1
BELINGA;7350;2
BELINGA;7354;1
BELINGA;7898;1
BELINGA;7908;1
BELINGA;7910;3
BELINGA;8224;1
BELINGA;8310;1
BELINGA;8373;1
BELINGA;8374;1
BELINGA;8585;1
BELINGA;8586;4
BELINGA;8622;1
BELINGA;8635;1
BELINGA;8679;3
BELINGA;8873;1
BELINGA;9039;1
BELINGA;9053;1
BELINGA;9066;1
BELINGA;9189;3
BELINGA;9201;1
BELINGA;9211;1
BELINGA;9237;7
BELINGA;9256;7
BELINGA;9676;10
BELINGA;9690;1
BENITO;38;3
BENITO;877;1
BENITO;1265;9
BENITO;1266;1
BENITO;1339;19
BENITO;2074;9
BENITO;2532;3
BENITO;4698;9
BENITO;4699;6
BENITO;4700;1
BENITO;4964;1
BENITO;5051;1
BENITO;5584;1
BENITO;5917;12
BENITO;6043;1
BENITO;6692;9
BENITO;6693;40
BENITO;6924;2
BENITO;6925;2
BENITO;7167;41
BENITO;7406;2
BENITO;7407;2
BENITO;7501;5
BENITO;7782;2
BENITO;7813;7
BENITO;7871;1
BENITO;8323;30
BENITO;9290;26
BENITO;9300;14
BENITO;9574;1
BERBICER;153;1
BERBICER;187;1
BERBICER;255;10
BERBICER;302;1
BERBICER;454;1
BERBICER;517;33
BERBICER;598;5
BERBICER;690;1
BERBICER;936;1
BERBICER;1024;1
BERBICER;1627;1
BERBICER;1733;1
BERBICER;1821;2
BERBICER;1839;1
BERBICER;2128;2
BERBICER;2161;1
BERBICER;2163;1
BERBICER;2228;1
BERBICER;2393;1
BERBICER;2395;1
BERBICER;2433;3
BERBICER;2434;3
BERBICER;2466;1
BERBICER;2601;1
BERBICER;2642;2
BERBICER;2646;1
BERBICER;2648;1
BERBICER;2707;1
BERBICER;3077;14
BERBICER;3090;1
BERBICER;3093;1
BERBICER;3275;1
BERBICER;3656;2
BERBICER;3884;1
BERBICER;3946;1
BERBICER;4011;1
BERBICER;4224;1
BERBICER;4228;1
BERBICER;4229;1
BERBICER;4322;1
BERBICER;4323;1
BERBICER;4324;1
BERBICER;4326;1
BERBICER;4327;1
BERBICER;4328;1
BERBICER;4601;14
BERBICER;4649;3
BERBICER;4767;1
BERBICER;4834;1
BERBICER;5051;1
BERBICER;5053;1
BERBICER;5054;1
BERBICER;5055;5
BERBICER;5056;1
BERBICER;5057;5
BERBICER;5058;10
BERBICER;5059;2
BERBICER;5061;1
BERBICER;5062;1
BERBICER;5063;1
BERBICER;5282;1
BERBICER;5293;1
BERBICER;5294;1
BERBICER;5295;6
BERBICER;5296;1
BERBICER;5297;2
BERBICER;5298;1
BERBICER;5320;1
BERBICER;5488;7
BERBICER;5490;1
BERBICER;5917;4
BERBICER;5926;4
BERBICER;5927;1
BERBICER;5928;1
BERBICER;6136;3
BERBICER;6276;1
BERBICER;6409;3
BERBICER;6410;1
BERBICER;6546;1
BERBICER;6547;1
BERBICER;6548;1
BERBICER;6563;1
BERBICER;6628;1
BERBICER;6843;3
BERBICER;6844;4
BERBICER;6977;1
BERBICER;7113;18
BERBICER;7340;11
BERBICER;7873;1
BERBICER;8008;1
BERBICER;8009;1
BERBICER;8137;1
BERBICER;8138;1
BERBICER;8320;1
BERBICER;8332;1
BERBICER;8789;2
BERBICER;8823;2
BERBICER;8846;1
BERBICER;8984;2
BERBICER;9479;2
BERBICER;9657;2
BEZA1;1195;2
BEZA1;1200;7
BEZA1;1468;2
BEZA1;1555;9
BEZA1;1817;3
BEZA1;2060;7
BEZA1;2065;3
BEZA1;2727;3
BEZA1;3611;36
BEZA1;3810;30
BEZA1;3854;5
BEZA1;3876;7
BEZA1;4081;8
BEZA1;4629;36
BEZA1;5051;2
BEZA1;5056;1
BEZA1;6141;3
BEZA1;7298;1
BEZA1;7318;1
BEZA1;7396;1
BEZA1;7690;4
BEZA1;7725;1
BEZA1;8023;9
BEZA1;8066;7
BEZA1;8530;36
BEZA1;8531;22
BEZA1;9158;2
BEZA1;9212;1
BEZA1;9401;2
BEZA1;9405;56
BEZA1;9406;3
BEZA2;116;4
BEZA2;119;11
BEZA2;636;1
BEZA2;637;1
BEZA2;1555;39
BEZA2;1713;5
BEZA2;1809;19
BEZA2;1812;2
