Paper Key #,First Author,Year,Data.Extractor,Response variable,Greenhouse or field experiment,Ecosystem,Longterm (>1 season),Manipulated or natural densities?,Focal.Species,Focal.Lifestage,Focal.Form,Focal.Origin,Comp.Species,Comp.Lifestage,Comp.Form,Comp.Origin,treatment,nonsig.zero,competition coefficient,Negative coefs mean competition,standard error of coefficient,Description of Uncertainty Metric,P Value,DF,CI lower,CI upper,Comments
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,spring,0,-0.22,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,spring,0,0.16,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,spring,0,-0.12,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,summer,0,1.36,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,summer,0,0.04,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,summer,0,0.21,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,summer,0,-0.15,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,summer,0,0.24,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,summer,0,-0.04,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,fall,0,1.28,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,fall,0,-0.15,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,fall,0,0.76,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,fall,0,-0.22,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,fall,0,0.16,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Agrostis stolonifera,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,fall,0,-0.12,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,spring,0,0.14,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,spring,0,-0.13,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,spring,0,0.12,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,spring,0,0.09,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,spring,0,-0.03,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,spring,0,0,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,summer,0,0.64,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,summer,0,0.03,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,summer,0,0.51,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,summer,0,0.31,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,summer,0,-0.15,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,summer,0,0.17,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,fall,0,0.64,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,fall,0,0.03,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,fall,0,0.51,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,fall,0,0.44,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,fall,0,0.15,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Lolium perenne,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,fall,0,0.17,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,spring,0,0.41,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,spring,0,0.38,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,spring,0,0.3,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,spring,0,0.36,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,spring,0,0.15,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,spring,0,0.11,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,summer,0,0.26,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,summer,0,0.24,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,summer,0,0.33,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,summer,0,0.23,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,summer,0,0,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,summer,0,-0.04,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Phleum pratense,all sizes,Grass,Native,fall,0,0.41,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Agrostis stolonifera,all sizes,Grass,Native,fall,0,0.38,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Lolium perenne,all sizes,Grass,Native,fall,0,-0.06,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Plantago lanceolata,all sizes,Forb,Native,fall,0,0.36,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Trifolium pratense,all sizes,Forb,Native,fall,0,0.15,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Phleum pratense,all sizes,Grass,Native,Trifolium repens,all sizes,Forb,Native,fall,0,0.11,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Plantago lanceolata,all sizes,Forb,Native,Plantago lanceolata,all sizes,Forb,Native,spring,0,0.31,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Plantago lanceolata,all sizes,Forb,Native,Agrostis stolonifera,all sizes,Grass,Native,spring,0,-0.95,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
Z2QCNSKD,Geijzendorffer,2011,Tredennick,Population Growth,Field,Grassland,Short term,Manipulated,Plantago lanceolata,all sizes,Forb,Native,Lolium perenne,all sizes,Grass,Native,spring,0,0.07,No,,None,,,,,"There are three sets per focal species, representing models fit to data from three different seasons"
